time,high,low,open,close,volumefrom,volumeto
1499212800,2642.74,2562.04,2617.32,2627.86,89719.19,232257106.9
1499299200,2634.84,2581.8,2627.86,2614.24,60155.45,156558009.8
1499385600,2617.48,2484.73,2614.24,2513.88,90447.94,229168229.2
1499472000,2568.73,2480.62,2513.88,2564.86,54508.76,136973389.5
1499558400,2576.73,2509.65,2564.86,2511.43,39161.96,99506518.51
1499644800,2530.34,2271.79,2511.43,2344.02,123797.54,297270301
1499731200,2412.75,2265.48,2344.02,2324.29,146630.2,341998621.1
1499817600,2424.82,2262.08,2324.29,2403.09,109522.9,257095280.1
1499904000,2436.66,2334.96,2403.09,2362.44,88166.37,208630220.7
1499990400,2370.53,2165.36,2362.44,2234.17,114411.35,257704533.4
1500076800,2237.13,1974.03,2234.17,1975.08,155317.39,320719096.8
1500163200,2044.41,1808.99,1975.08,1914.09,189643.47,364287861.7
1500249600,2233.83,1913.79,1914.09,2233.39,176887.53,368366495.4
1500336000,2400.74,2164.59,2233.39,2320.23,202621.16,465220151.8
1500422400,2412.38,2243.13,2320.23,2282.58,154319.01,357639189.6
1500508800,2932.81,2282.11,2282.58,2866.02,310335.43,807416890.9
1500595200,2873.96,2622.54,2866.02,2675.08,193756.93,529154790
1500681600,2876.71,2658.59,2675.08,2836.53,121917.95,341992860.2
1500768000,2856.67,2675.65,2836.53,2756.61,108229.76,299869260.3
1500854400,2798.89,2715.69,2756.61,2763.42,83009.25,229047365
1500940800,2779.08,2472.62,2763.42,2582.58,205883.15,534765380.8
1501027200,2631.73,2441.54,2582.58,2559.21,135502.93,340465234.9
1501113600,2712.92,2547.74,2559.21,2691.88,103832.54,269880858
1501200000,2843.78,2683.59,2691.88,2806.75,138904.86,383479795.7
1501286400,2812.13,2699.42,2806.75,2733.5,84491.69,230818895
1501372800,2773.06,2621.68,2733.5,2766.49,82717.65,222933516.3
1501459200,2916.3,2723.05,2766.49,2883.27,91115.22,254836601.6
1501545600,2946.02,2659.62,2883.27,2746.99,123174.1,341216428.6
1501632000,2773.8,2668.87,2746.99,2720.53,81817.6,222534344.6
1501718400,2822.88,2717.62,2720.53,2809.99,68102.9,188517085.9
1501804800,2892.67,2779.51,2809.99,2878.49,68760.4,195800289.5
1501891200,3344.01,2875.91,2878.49,3262.8,159402.96,503737620.4
1501977600,3295.07,3166.52,3262.8,3232.03,60660.39,196484496.5
1502064000,3425.13,3198.51,3232.03,3401.91,88111.88,294021645.2
1502150400,3494.87,3357.15,3401.91,3429.38,106940.67,366169429.3
1502236800,3437.15,3251.03,3429.38,3348.79,97062.76,324058681.7
1502323200,3453.84,3322.92,3348.79,3425.67,71000.32,242024460.3
1502409600,3706.48,3409.79,3425.67,3654.37,97564.43,345135492.4
1502496000,3967.26,3611.36,3654.37,3871.62,123593.57,469532325.4
1502582400,4189.42,3847.31,3871.62,4062.6,158586.97,638917500.3
1502668800,4336.71,3978.95,4062.6,4327.94,128460,540927757.8
1502755200,4436.48,3837.13,4327.94,4161.66,211581.81,872840682.3
1502841600,4398.06,3938.62,4161.66,4387.4,112901.04,472960334.5
1502928000,4487.5,4194.1,4387.4,4278.92,127475.88,554232802.5
1503014400,4362.73,3978.28,4278.92,4105.37,144398.64,603898315.5
1503100800,4189.68,3957.46,4105.37,4150.45,113724.38,462723151.9
1503187200,4182.29,4034.4,4150.45,4066.6,70163.05,288193446.2
1503273600,4097.25,3966.93,4066.6,4005.1,90644.62,365174045.8
1503360000,4142.68,3612.21,4005.1,4089.7,169138.73,659657838.9
1503446400,4255.62,4070.49,4089.7,4141.09,96649.15,402340258.5
1503532800,4364.11,4111.71,4141.09,4318.35,72358.36,305373477.8
1503619200,4461.71,4292.63,4318.35,4364.41,82901.88,362283253
1503705600,4379.28,4263.28,4364.41,4352.3,46159.77,199403922.8
1503792000,4408.18,4321.12,4352.3,4345.75,42516.01,185180843.1
1503878400,4403.13,4195.23,4345.75,4390.31,75486.08,325285703.3
1503964800,4647.83,4350.22,4390.31,4597.31,100801.36,455467850.2
1504051200,4644.06,4491.79,4597.31,4583.02,68471.63,313466398.1
1504137600,4765.07,4580.13,4583.02,4735.11,72293.57,338981145.1
1504224000,4925.23,4690.17,4735.11,4921.85,102012.79,491140364.6
1504310400,4976.52,4448.64,4921.85,4573.8,160770.39,747713818.1
1504396800,4719.78,4397.74,4573.8,4612.92,102823.39,470135795.4
1504483200,4621.01,4098.58,4612.92,4267.45,170399.25,737216060.5
1504569600,4496.67,4004.62,4267.45,4409.08,158410.81,673846827.7
1504656000,4660.04,4401.53,4409.08,4618.71,110931.13,504717245.7
1504742400,4690.55,4493.2,4618.71,4635.6,70531.23,324939872.8
1504828800,4699.59,4130.88,4635.6,4326.45,180364.02,786819863.5
1504915200,4402.15,4185.33,4326.45,4335.13,77087.34,332195251.1
1505001600,4338.08,4032.15,4335.13,4245.89,108075.24,451244396.5
1505088000,4364.42,4134.62,4245.89,4217.9,88757.81,375254125.2
1505174400,4387.76,4074.97,4217.9,4158.92,107041.94,453402207.4
1505260800,4174.58,3752.01,4158.92,3870.29,186540.37,728385231.8
1505347200,3930.69,3218.98,3870.29,3243.08,317592.57,1118258890
1505433600,3824.43,2979.88,3243.08,3713.76,448551.92,1519153953
1505520000,3893.67,3551.83,3713.76,3698.92,169361.61,627559216.2
1505606400,3796.56,3485.83,3698.92,3689.61,96068.08,351250484.2
1505692800,4122.75,3689,3689.61,4100.28,147927.08,586938661.3
1505779200,4120.71,3852.22,4100.28,3907.96,123214.81,488897829.6
1505865600,4053.04,3846.76,3907.96,3882.16,86645.15,342438072.5
1505952000,3912.79,3576.54,3882.16,3617.27,145124.78,543570164.1
1506038400,3753.51,3505.81,3617.27,3600.83,114717.36,414612501.8
1506124800,3813.39,3563.18,3600.83,3788.02,67820.32,253370774.7
1506211200,3790.89,3633.88,3788.02,3667.52,49661.76,183852135.7
1506297600,3971.5,3665.67,3667.52,3932.83,100194.7,386674961.7
1506384000,3982.31,3858.75,3932.83,3892.7,63252.3,248481868.9
1506470400,4232.35,3882.08,3892.7,4212.2,117596.07,480358673.9
1506556800,4274.64,4112.88,4212.2,4195.65,92228.17,386909537
1506643200,4237.51,4030.37,4195.65,4172.79,97803.91,404599756.3
1506729600,4383.27,4164.25,4172.79,4360.62,67493.68,290796940
1506816000,4412.62,4258.32,4360.62,4403.09,60583.85,262485153.9
1506902400,4477.38,4364.67,4403.09,4401.32,71201.48,314621927.6
1506988800,4435.99,4230.73,4401.32,4314.18,81867.3,353046057.5
1507075200,4355.29,4183.57,4314.18,4218.66,64081.96,272424730.5
1507161600,4365.76,4143.35,4218.66,4321.44,63613.2,271914958.4
1507248000,4422.15,4296.93,4321.44,4371.94,61692.93,269878225.7
1507334400,4472.92,4319.48,4371.94,4435.81,40202.08,176332039.1
1507420800,4622.87,4419.36,4435.81,4611.7,71366.95,323063950.8
1507507200,4875.38,4556.15,4611.7,4777.49,110191.77,518586828.5
1507593600,4930,4722.81,4777.49,4763.36,98485,475717720.6
1507680000,4874.89,4718.6,4763.36,4824.2,70482.75,338533507.3
1507766400,5432.63,4814.98,4824.2,5432.62,163916.09,848641969.3
1507852800,5852.78,5391.97,5432.62,5637.26,215018.92,1211469141
1507939200,5839.62,5568.86,5637.26,5824.71,76224.35,434406120
1508025600,5862.69,5448.22,5824.71,5688.14,101636.95,571166215.3
1508112000,5795.33,5576.1,5677.35,5759.33,61358.95,349154669.3
1508198400,5773.32,5521.09,5759.25,5598.58,65637.43,368658284.4
1508284800,5601.3,5114.87,5598.58,5575.83,122020.31,654722509
1508371200,5737.41,5517.62,5576.71,5698.65,83056.09,469774559.1
1508457600,6075.32,5611.39,5698.62,5993.11,123860.51,729487923
1508544000,6187.2,5874.54,5993.11,6006.65,112943.89,684989667.2
1508630400,6070.56,5722.98,6006.65,5982.86,105030.93,618893096.8
1508716800,6048.98,5644.22,5982.86,5903.61,137140.4,801148315.5
1508803200,5904.63,5463.41,5903.61,5513.08,143735.81,811951129.7
1508889600,5747.96,5375.64,5513.08,5734,105839.48,585738379.9
1508976000,5970.4,5689.92,5734,5887.61,93675.55,547664553.6
1509062400,5997.83,5692.32,5887.62,5764.56,83933.5,488283724
1509148800,5871.04,5654.8,5764.56,5726.61,53232.17,305611141
1509235200,6295.43,5679.37,5726.61,6147.52,163055.75,966990808.9
1509321600,6226.18,6018.97,6147.7,6124.28,78624.31,481600503
1509408000,6467.2,6090.83,6124.28,6451.24,101249.62,637838767
1509494400,6738.74,6355,6449.1,6737.78,133191.93,869798619.8
1509580800,7339.91,6737.77,6737.78,7024.81,238796.19,1663170040
1509667200,7445.62,6938.93,7024.81,7152.12,154886.75,1120978013
1509753600,7492.24,6957.84,7146.98,7363.8,106602.67,773371754.9
1509840000,7599.44,7284.33,7363.8,7389.55,105727.2,789287755.2
1509926400,7429.7,6934.73,7389.55,6959.23,159688.48,1148125489
1510012800,7222.37,6957.8,6959.27,7102.75,101044.57,716798409.1
1510099200,7869.1,7026.97,7102.23,7444.36,220224.38,1632547466
1510185600,7457.12,7040.83,7444.36,7129.59,126769.9,915963933.1
1510272000,7318.97,6406.05,7129.59,6565.8,222001.18,1513421267
1510358400,6821.5,6197.87,6565.8,6339.86,135719.07,878096915.4
1510444800,6490.53,5493.64,6339.87,5878.13,269832.87,1629165386
1510531200,6760.15,5828.34,5878.09,6522.45,178340.89,1135256036
1510617600,6728.59,6419.18,6522.45,6597.06,96502.09,634604991.5
1510704000,7330.06,6596.94,6597.06,7283.22,131120.23,922959468.5
1510790400,7964.64,7119.17,7283.02,7853.68,133937.8,1010130763
1510876800,8000.19,7534.7,7853.68,7699.95,117347.03,917599923.2
1510963200,7857.52,7458.9,7699.95,7780.91,74382.12,571121111
1511049600,8100.87,7675.41,7781.02,8042.64,68618.85,541391321.6
1511136000,8294.12,7947.28,8042.64,8244.69,75703.64,617354329
1511222400,8368.36,7819.06,8245.87,8099.97,115454.28,938345413.2
1511308800,8304.37,8091.63,8099.92,8234.55,65811.68,539697375.4
1511395200,8266.55,8012.35,8234.5,8013.41,68010.7,555465146.3
1511481600,8332.94,7900.17,8013.38,8200.8,72994.63,595710405.8
1511568000,8761.98,8153.7,8203.45,8754.69,84670.41,718483679.6
1511654400,9474.62,8746.56,8754.62,9318.42,85891.98,782499976.7
1511740800,9733.61,9316.84,9318.42,9733.2,106902.79,1025175620
1511827200,9969.58,9638.2,9732.63,9906.04,87754.89,865328615.7
1511913600,11417.84,8938.7,9906.04,9837.86,233325.32,2418792361
1512000000,10689.06,9023.77,9848.05,9946.76,187008.87,1836210107
1512086400,10942.8,9420.93,9947.08,10861.47,131918.85,1353669597
1512172800,11175.23,10715.55,10861.47,10912.73,86825.51,950474241.6
1512259200,11851.09,10578.43,10912.72,11246.21,122125.7,1380012064
1512345600,11624.63,10917.81,11244.2,11623.91,93173.9,1057859226
1512432000,11901.87,11486.13,11624.37,11667.13,89687.21,1048839304
1512518400,13843.2,11661.76,11667.13,13749.57,191576.66,2437037792
1512604800,16879.26,13401.61,13750.09,16850.31,297108.66,4510225316
1512691200,17294.85,13906.1,16867.98,16047.61,286762.02,4546014732
1512777600,16313.18,13151.47,16048.18,14843.42,181979.81,2699876215
1512864000,15783.2,13031,14839.98,15059.6,201620.09,2904037860
1512950400,17399.18,15024.56,15060.45,16732.47,159724.56,2634267595
1513036800,17560.65,16254.53,16733.29,17083.9,132846.57,2246138896
1513123200,17267.96,15669.86,17083.9,16286.82,155407.35,2576055942
1513209600,16941.08,16023.64,16286.82,16467.91,107918.03,1773813863
1513296000,17987.03,16442.2,16467.91,17604.85,153651.15,2682351214
1513382400,19587.7,17318.54,17594.08,19345.49,112173.97,2078806369
1513468800,19870.62,18750.91,19346.6,19065.71,117408.38,2264650370
1513555200,19221.1,18114.42,19065.71,18972.32,139251.39,2597510050
1513641600,19021.97,16812.8,18971.19,17523.7,174543.37,3136709262
1513728000,17813.6,15642.69,17521.73,16461.97,227676.13,3791752511
1513814400,17301.83,14952.98,16461.09,15632.12,163735.02,2619295476
1513900800,15823.72,10875.71,15632.12,13664.97,466980.6,6245731508
1513987200,15493.23,13356.07,13664.97,14396.46,170169.39,2491903154
1514073600,14413.72,12166.45,14396.63,13789.95,182417.29,2428437693
1514160000,14467.43,13010.71,13789.95,13833.49,107475.98,1487888107
1514246400,16094.67,13748.49,13830.19,15756.56,143135.26,2198577125
1514332800,16514.59,14534.66,15757.02,15416.64,138705.28,2162831129
1514419200,15505.51,13466.07,15416.34,14398.7,170366.63,2425912718
1514505600,15109.81,13951.08,14398.45,14392.57,118874.63,1733583750
1514592000,14461.46,11962.09,14392.14,12531.52,182065.44,2387311023
1514678400,14241.82,12359.43,12532.38,13850.4,111270.55,1492142484
1514764800,13921.53,12877.67,13850.49,13444.88,78425.21,1057521524
1514851200,15306.13,12934.16,13444.88,14754.13,137732.17,1956783037
1514937600,15435.01,14579.71,14754.09,15156.62,106543.39,1604206990
1515024000,15408.66,14244.67,15156.49,15180.08,110968.82,1656714737
1515110400,17126.95,14832.36,15180.08,16954.78,141960.42,2283988963
1515196800,17252.85,16286.57,16954.76,17172.3,83927.99,1412703791
1515283200,17184.81,15791.13,17174.5,16228.16,79006.37,1309532650
1515369600,16302.92,13902.31,16228.26,14976.17,142453.96,2166366561
1515456000,15390.28,14221.55,14976.17,14468.5,99730.65,1486802326
1515542400,14919.49,13450.54,14468.09,14919.49,142303.9,2025083791
1515628800,14979.96,12825.95,14920.36,13308.06,173452.27,2373494122
1515715200,14129.08,12851.91,13308.06,13841.19,102068.02,1402292717
1515801600,14595.04,13830.28,13841.19,14243.12,71300.93,1021352776
1515888000,14415.67,13031.91,14244.12,13638.63,81536,1112590573
1515974400,14355.82,13416.71,13638.63,13631.98,84089.84,1170462751
1516060800,13648.84,10032.69,13634.6,11282.49,325702.79,3842651741
1516147200,11736.3,9205.38,11282.49,11162.7,348631.94,3666978316
1516233600,12018.43,10642.33,11162.7,11175.52,204918.02,2357251805
1516320000,11780.49,10867.18,11175.52,11521.76,110885.87,1264875700
1516406400,13031.04,11502.11,11521.82,12783.94,119084.84,1492721765
1516492800,12787.35,11101.73,12783.54,11549.93,130427.64,1552755290
1516579200,11913.74,10067.76,11549.98,10814.52,165723.08,1811992346
1516665600,11388.52,9980.5,10814.52,10858.23,158868.59,1710180829
1516752000,11531.6,10506.55,10853.78,11429.02,115804.82,1286435482
1516838400,11741.92,10930.34,11428.11,11175.87,93317.76,1061064251
1516924800,11656.54,10346.86,11175.87,11104.2,142350.84,1560135332
1517011200,11638.69,10879.2,11104.34,11459.71,90873.81,1031091634
1517097600,12064.19,11407.94,11460.39,11767.74,87917.22,1038153170
1517184000,11860.29,11089.52,11767.74,11233.95,80713.7,920836244
1517270400,11263.7,9871.21,11234.32,10107.26,164072.93,1720894077
1517356800,10377.96,9698.13,10107.4,10226.86,122260.49,1230902973
1517443200,10280.84,8726.95,10226.86,9114.72,208918.8,1964308989
1517529600,9147.93,7786.2,9114.73,8870.82,322596.22,2768759876
1517616000,9504.37,8194.68,8872.87,9251.27,139226.07,1253484523
1517702400,9400.99,7889.83,9251.27,8218.05,164609.06,1413207411
1517788800,8391.29,6627.31,8218.05,6937.08,341828.54,2534149181
1517875200,7932.38,5968.36,6936.43,7701.25,495883.24,3397596514
1517961600,8572.68,7208.86,7701.25,7592.72,271450.37,2159765331
1518048000,8643.94,7590.48,7593.78,8260.69,193040.33,1594673974
1518134400,8743.2,7775.36,8259.26,8696.83,162279.68,1348072086
1518220800,9081.49,8176.25,8696.83,8569.29,155616.78,1348923336
1518307200,8573.35,7862.31,8569.32,8084.61,123293.84,1013771946
1518393600,8997.34,8084.41,8084.61,8911.27,124923.98,1085921871
1518480000,8955.15,8379.35,8911.17,8544.69,98632.88,853320352.7
1518566400,9508.22,8542.98,8544.69,9485.64,133702.54,1220863360
1518652800,10223.58,9363.38,9485.64,10033.75,168776.78,1666668488
1518739200,10303.14,9720.38,10033.75,10188.73,105556.67,1061827697
1518825600,11119.45,10074.07,10188.73,11097.21,123660.48,1327921168
1518912000,11288.34,10161.01,11097.21,10417.23,154431.22,1659704217
1518998400,11265.96,10336.32,10418.12,11182.28,108244.29,1186535654
1519084800,11802.23,11130.95,11182.28,11256.43,142449.23,1640343868
1519171200,11295.58,10256.21,11256.78,10481.66,183274.25,1982721125
1519257600,10941.57,9757.19,10481.66,9847.96,175506.26,1795951830
1519344000,10420.67,9604,9847.96,10175.51,139373.76,1399448203
1519430400,10528,9396.54,10175.51,9705.73,125269.68,1244484469
1519516800,9873.79,9329.44,9705.73,9610.11,82430.45,793093192.7
1519603200,10457.51,9411.82,9610.11,10326.5,117416.47,1181729273
1519689600,10879.38,10154.24,10326.5,10594.76,99772.39,1060840699
1519776000,11067.76,10303.14,10594.76,10334.44,105434.79,1126074676
1519862400,11090.3,10247.56,10334.44,10929.37,88432.44,952472120
1519948800,11191.94,10801.45,10929.37,11043.12,77195.49,852908489.6
1520035200,11530.66,11043.12,11043.12,11465.36,71279.36,812200126.2
1520121600,11539.79,11084.01,11465.36,11504.42,61016.39,690727335.6
1520208000,11694.15,11431.55,11503.94,11440.73,68323.51,791471905.1
1520294400,11441.65,10589.28,11440.33,10735.45,109876.55,1210081181
1520380800,10913.7,9470.73,10735.45,9928.56,183060.08,1858869115
1520467200,10119.21,9086.85,9928.56,9316.72,154879.22,1492236090
1520553600,9433.38,8393.45,9316.77,9252.76,233598.15,2081621423
1520640000,9518.62,8727.43,9252.76,8797.27,117409.38,1084925796
1520726400,9735.64,8484.32,8797.27,9544.84,149877.66,1374814644
1520812800,9907.41,8796.52,9543.98,9142.15,152959.8,1435404200
1520899200,9486.12,8856.65,9142.27,9160.12,133768.47,1228556284
1520985600,9360.66,7966.94,9160.12,8217.7,161775.05,1385572512
1521072000,8432.12,7698.47,8216.22,8268.41,187365.71,1519850465
1521158400,8616.63,7924.11,8267.95,8283.23,129688.11,1082790137
1521244800,8360.64,7765.41,8283.23,7883.45,111641.32,901939423
1521331200,8299.86,7318.46,7882.67,8215.4,198796.34,1535519445
1521417600,8725.6,8129.66,8215.5,8623.14,171829.52,1447812723
1521504000,9056.23,8339.8,8623.14,8920.71,131959.66,1150462439
1521590400,9184.51,8778.69,8920.53,8911.35,109985.22,991376397
1521676800,9107,8500.88,8911.37,8724.98,116522.98,1023286566
1521763200,8935.88,8307.58,8724.98,8934.8,109649.39,939997284.5
1521849600,9036.23,8515.53,8935.51,8548.06,93296.24,827663165.3
1521936000,8690.36,8395.85,8548.39,8472.84,76775.64,657643520.3
1522022400,8521.04,7869.27,8472.56,8152.2,131859.97,1079038735
1522108800,8226.24,7752.3,8152.18,7808.48,116523.1,930754990.5
1522195200,8117.79,7752.6,7808.42,7959.78,82590.62,657712114.9
1522281600,7983.77,6927.11,7959.78,7106.62,185805.88,1379180030
1522368000,7280.27,6595.26,7106.62,6853.76,229837.79,1584675343
1522454400,7228.4,6806.34,6853.75,6943.77,129526.48,915400590.6
1522540800,7056.22,6463.54,6943.77,6835.84,131344.01,889887684.7
1522627200,8218.66,6792.3,6835.58,7074.6,106513.22,748861435.1
1522713600,7528.97,7039.88,7074.65,7434.3,122807.02,905326798.6
1522800000,7442.42,6727.09,7434.3,6815.5,123910.33,877199782.2
1522886400,6933.66,6602.38,6815.5,6790.45,114426.84,777145174.8
1522972800,6869.53,6526.67,6790.45,6634.86,90749.16,605651287.5
1523059200,7083.85,6624.47,6634.86,6917.2,81312.77,564883141.5
1523145600,7132.03,6911.02,6917.2,7049.92,60386.23,425825572.1
1523232000,7204.28,6633.69,7049.92,6789.53,130534.03,901883664.9
1523318400,6922.84,6676.72,6789.53,6871.07,62035.53,424510977.3
1523404800,6999.37,6839.16,6871.07,6977.13,64802.3,450141340.2
1523491200,8051.95,6791.33,6977.04,7927.73,197276.82,1490759970
1523577600,8237.16,7758.8,7927.73,7899.11,145665.26,1171435821
1523664000,8195.34,7841.19,7898.74,8022.51,66678.63,537286381.9
1523750400,8437.03,8021.04,8022.51,8376.73,68822.07,570527804.6
1523836800,8430.93,7929.24,8376.73,8079.77,87681.75,713471956.8
1523923200,8187.6,7858.12,8079.77,7921.63,71933.6,580880500.8
1524009600,8246.57,7908.92,7921.65,8189.96,73050.12,593500791.6
1524096000,8321.01,8136.42,8189.92,8301.82,72820.98,602099034.9
1524182400,8945.14,8243.49,8301.82,8877.08,114730.74,979994921.5
1524268800,9047.82,8631.18,8877.15,8935.72,93635.24,829073400.7
1524355200,9043.98,8788.44,8935.85,8823.36,68212.83,610183093.4
1524441600,9025.73,8804.2,8823.46,8968.25,61895.95,553892335.4
1524528000,9741.91,8957.68,8967.86,9655.77,136352.05,1276464751
1524614400,9765.23,8757.06,9657.69,8873.62,192797.41,1779806223
1524700800,9315.13,8669.38,8873.57,9282.12,111690.32,997427934.6
1524787200,9385.87,8923.48,9289.01,8938.47,82025.4,758182407.4
1524873600,9435.9,8892.52,8938.47,9351.47,83347.1,774111704.7
1524960000,9552.67,9189.07,9349.94,9407.04,68227.03,640931911.4
1525046400,9459.81,9133.6,9407.35,9248.45,61631.36,574099218.2
1525132800,9251.66,8851.1,9248.25,9077.28,74147.8,669555437
1525219200,9271.62,8993.82,9077.28,9232.19,57618.44,527488395.5
1525305600,9817.19,9172.28,9232.19,9745.04,90631.98,857646889.2
1525392000,9785.15,9547.21,9746.26,9699.61,68689.75,663887678.4
1525478400,9968.85,9687.09,9700.37,9845.9,68875.75,679872376.4
1525564800,9936.96,9441.93,9846.44,9644.92,62904.49,608650204.2
1525651200,9662.23,9202.13,9643.99,9377.81,73842.44,692580062.5
1525737600,9472.09,9063.07,9377.08,9196.13,72659.12,673924125.3
1525824000,9373.46,8987.27,9196.13,9321.16,67939.11,625495066.1
1525910400,9393.95,9017.13,9321.52,9032.22,67915.99,629850604.1
1525996800,9032.27,8363.5,9032.22,8421,134727.27,1176888629
1526083200,8653.8,8225.97,8420.82,8486.67,92805.87,783972252.4
1526169600,8773.96,8350.91,8488.07,8709.46,61066.94,525395861.9
1526256000,8883,8312.72,8709.46,8672.9,101370.46,874543294
1526342400,8848.69,8441.25,8672.88,8480.16,84517.8,730739738.9
1526428800,8501.65,8119.17,8480.16,8344.78,95203.5,789660713.2
1526515200,8476.45,8015.77,8342.69,8071.04,74445.77,615539512.7
1526601600,8280.45,7940.35,8071.04,8247.91,68665.67,558167598.8
1526688000,8397.27,8160.8,8247.91,8249.24,45978.21,381458405.5
1526774400,8591.45,8181.46,8249.24,8533,49694.23,418898289
1526860800,8585.85,8347.88,8533.22,8419.65,54602.79,463653636.9
1526947200,8428.6,7962.43,8419.67,7992.75,66032.52,543342369.4
1527033600,8031.63,7460.66,7992.75,7505.77,120597.47,934151146.3
1527120000,7729.48,7283.77,7505.77,7584.74,109709.83,826278113.3
1527206400,7652.37,7347.96,7584.78,7475.36,84630.56,634474357
1527292800,7626.69,7314.71,7475.36,7355.06,48994.09,368322782.3
1527379200,7420.07,7256.67,7355.06,7362.23,46446.45,341348321.2
1527465600,7455.55,7092.91,7362.23,7118.88,72505.5,526854343
1527552000,7533.03,7069.01,7118.88,7474.75,86536.7,634849312.1
1527638400,7571.08,7295.78,7474.75,7393.02,67797.62,505870975
1527724800,7608.87,7349.52,7393.02,7502.15,60780.47,458223966.1
1527811200,7614.66,7370.27,7501.74,7530.55,61082.25,458687659.5
1527897600,7697.34,7467.79,7530.55,7643.26,47435.99,362414878.6
1527984000,7774.96,7606.76,7643.26,7719.75,42988.84,332313005.5
1528070400,7760.73,7469.21,7719.73,7503.2,56223.86,427448262.3
1528156800,7672.7,7394.97,7503.32,7629.4,58424.84,440337235.4
1528243200,7701.35,7504.98,7629.4,7661.79,51911.42,396116252.7
1528329600,7755.92,7651.13,7661.79,7700.11,44318.41,342475552.1
1528416000,7709.61,7559.5,7700.4,7627.52,40500.95,310119047.4
1528502400,7691.74,7495.72,7627.56,7513.69,28511.04,218013881.1
1528588800,7514.04,6661.98,7513.76,6773.72,127797.43,895514425.4
1528675200,6913.85,6652.89,6773.72,6887.37,71169.64,482788065.2
1528761600,6888.33,6462.61,6887.43,6556.94,75997.29,509372466.3
1528848000,6623,6140.63,6556.94,6310.43,124304.17,797087281.1
1528934400,6719.44,6286.23,6310.43,6643.26,95038.67,620296377.1
1529020800,6667.23,6380.69,6643.63,6396.71,57731.42,379228601.1
1529107200,6569.15,6345.99,6396.71,6503.1,35851.38,232802782.6
1529193600,6585.77,6446.38,6503.1,6457.78,34359.95,224575526.5
1529280000,6802.03,6401.41,6457.78,6714.82,65285.57,430241689.1
1529366400,6839.6,6672.2,6714.56,6741.28,54949.84,370797058
1529452800,6817.9,6569.96,6741.28,6761.27,59674.47,400530201.2
1529539200,6790.08,6687.66,6761.27,6720.64,43765.89,295690715.7
1529625600,6731.51,5941.32,6720.64,6051.47,137346.53,862826624.3
1529712000,6257.88,6033.2,6051.47,6166.54,57011.61,350697378.5
1529798400,6254.02,5782.13,6166.36,6157.78,110833.06,667479078.3
1529884800,6344.45,6095.25,6157.78,6260.35,79086.4,492834173
1529971200,6286.36,6067.49,6260.4,6088.39,62925.3,391396653.4
1530057600,6192.11,6021.69,6092.26,6141.57,62639.82,383457137.9
1530144000,6172.23,5844.26,6141.57,5871.28,63585.51,385907045
1530230400,6286.67,5813.02,5870.81,6203.8,92884.98,554799001.5
1530316800,6503.33,6194.51,6203.81,6385.38,65571.19,419284677.7
1530403200,6429.5,6262.72,6385.43,6339.04,40809.54,259708490.6
1530489600,6673.71,5537.86,6342.69,6615.66,73069.19,465915661.2
1530576000,6670.3,6473.48,6616.6,6509.58,54662.02,356390899
1530662400,6777.97,6411.13,6508.43,6590.06,62355.75,412202352.6
1530748800,6691.32,6448.23,6589.77,6534.81,63771.67,421189063
1530835200,6633.44,6458.14,6534.81,6602.02,47259.68,310759733.1
1530921600,6814.42,6518.23,6602.03,6758.08,41785.1,277167900.1
1531008000,6782.85,6684.15,6758.08,6707.38,39671.12,268455446.1
1531094400,6803.1,6625.58,6707.46,6668.84,48761.43,328316145.8
1531180800,6683.61,6277.23,6668.84,6306.85,72513.31,470432142.7
1531267200,6405.59,6293.68,6306.87,6394.36,51054.67,327667754.4
1531353600,6394.93,6084,6394.36,6253.6,65555.38,409078182.7
1531440000,6349.21,6131.54,6253.66,6229.83,50964.41,319802272
1531526400,6332.46,6190.18,6229.61,6268.75,27713.18,174416786.4
1531612800,6401.5,6245.75,6268.32,6364.26,34225.9,218543291.8
1531699200,6761.84,6349.83,6364.26,6740.55,74798.53,494264915.9
1531785600,7476.24,6677.56,6740.54,7326.7,112707.21,799401451.4
1531872000,7590.65,7253.71,7326.76,7383.39,105818.71,788460811.9
1531958400,7563.7,7289.9,7383.39,7477.5,70179.39,522544440.5
1532044800,7676.55,7279.34,7477.1,7333.93,80874.93,603034414.8
1532131200,7453.07,7220.37,7333.93,7405.4,40295.77,297440355.2
1532217600,7569.28,7345.25,7405.4,7398.64,47479.76,355565264.9
1532304000,7798.59,7376.66,7398.64,7718,96722.04,745533303
1532390400,8485.71,7692.16,7718,8395.82,143800.43,1166560702
1532476800,8481.11,8061.07,8395.81,8170.23,89988.19,736530740.4
1532563200,8302.24,7862.67,8170.37,7937.25,78993.93,643953970.5
1532649600,8278.01,7806.25,7937.1,8182.89,80336.48,646256012.1
1532736000,8238.04,8070.04,8182.88,8230.87,36136.12,295872316.4
1532822400,8291.55,8123.53,8230.82,8216.78,34073.43,280233416
1532908800,8273.61,7867.44,8216.7,8176.06,83918.76,681120740
1532995200,8176.27,7663.7,8176.08,7735.3,97152.13,765186307.2
1533081600,7760.74,7449.31,7736.25,7610.9,78466.58,595404848.9
1533168000,7713.32,7470.86,7610.9,7542.34,55711.79,424093581.8
